"Notes","County","County Code","Year","Year Code","Multiple Cause of death","Multiple Cause of death Code","Underlying Cause of death","Underlying Cause of death Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error,% of Total Deaths
,"Ventura County, CA","06111","2022","2022","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",25,832605,3.0,1.9,4.4,0.6,0.0%
,"Ventura County, CA","06111","2022","2022","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",78,832605,9.4,7.4,11.7,1.1,0.1%
,"Ventura County, CA","06111","2023 ","2023","Other opioids","T40.2","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",26,829590,3.1,2.0,4.6,0.6,0.0%
,"Ventura County, CA","06111","2023 ","2023","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",80,829590,9.6,7.6,12.0,1.1,0.1%
,"Ventura County, CA","06111","2023 ","2023","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",110,829590,13.3,10.8,15.7,1.3,0.1%
,"Ventura County, CA","06111","2023 ","2023","Cocaine","T40.5","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,829590,Unreliable,0.8,2.7,0.4,0.0%
,"Ventura County, CA","06111","2023 ","2023","Benzodiazepines","T42.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",31,829590,3.7,2.5,5.3,0.7,0.0%
,"Ventura County, CA","06111","2023 ","2023","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",21,829590,2.5,1.6,3.9,0.6,0.0%
,"Ventura County, CA","06111","2023 ","2023","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",81,829590,9.8,7.8,12.1,1.1,0.1%
,"Yolo County, CA","06113","2018","2018","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",10,220408,Unreliable,2.2,8.3,1.4,0.0%
,"Yolo County, CA","06113","2019","2019","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",10,220500,Unreliable,2.2,8.3,1.4,0.0%
,"Yolo County, CA","06113","2020","2020","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",16,219728,Unreliable,4.2,11.8,1.8,0.0%
,"Yolo County, CA","06113","2021","2021","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",18,216986,Unreliable,4.9,13.1,2.0,0.0%
,"Yolo County, CA","06113","2022","2022","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,222115,Unreliable,2.5,8.9,1.5,0.0%
,"Yolo County, CA","06113","2022","2022","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,222115,Unreliable,2.2,8.3,1.4,0.0%
,"Yolo County, CA","06113","2022","2022","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",12,222115,Unreliable,2.8,9.4,1.6,0.0%
,"Yolo County, CA","06113","2022","2022","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,222115,Unreliable,2.8,9.4,1.6,0.0%
,"Yolo County, CA","06113","2023 ","2023","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",18,220544,Unreliable,4.8,12.9,1.9,0.0%
,"Yolo County, CA","06113","2023 ","2023","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",15,220544,Unreliable,3.8,11.2,1.8,0.0%
,"Yolo County, CA","06113","2023 ","2023","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",17,220544,Unreliable,4.5,12.3,1.9,0.0%
,"Yuba County, CA","06115","2022","2022","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,84310,Unreliable,6.5,23.3,3.9,0.0%
,"Yuba County, CA","06115","2022","2022","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",12,84310,Unreliable,7.4,24.9,4.1,0.0%
,"Yuba County, CA","06115","2022","2022","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,84310,Unreliable,6.5,23.3,3.9,0.0%
,"Yuba County, CA","06115","2023 ","2023","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,85722,Unreliable,9.8,28.9,4.5,0.0%
,"Yuba County, CA","06115","2023 ","2023","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,85722,Unreliable,9.8,28.9,4.5,0.0%
,"Clackamas County, OR","41005","2019","2019","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",10,418187,Unreliable,1.1,4.4,0.8,0.0%
,"Clackamas County, OR","41005","2020","2020","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",14,421596,Unreliable,1.8,5.6,0.9,0.0%
,"Clackamas County, OR","41005","2020","2020","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",13,421596,Unreliable,1.6,5.3,0.9,0.0%
,"Clackamas County, OR","41005","2020","2020","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,421596,Unreliable,1.1,4.4,0.8,0.0%
,"Clackamas County, OR","41005","2021","2021","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",30,422537,7.1,4.8,10.1,1.3,0.0%
,"Clackamas County, OR","41005","2021","2021","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,422537,Unreliable,2.0,5.9,0.9,0.0%
,"Clackamas County, OR","41005","2021","2021","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",12,422537,Unreliable,1.5,5.0,0.8,0.0%
,"Clackamas County, OR","41005","2021","2021","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",19,422537,Unreliable,2.7,7.0,1.0,0.0%
,"Clackamas County, OR","41005","2022","2022","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",29,423177,6.9,4.6,9.8,1.3,0.0%
,"Clackamas County, OR","41005","2022","2022","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",34,423177,8.0,5.6,11.2,1.4,0.0%
,"Clackamas County, OR","41005","2022","2022","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",12,423177,Unreliable,1.5,5.0,0.8,0.0%
,"Clackamas County, OR","41005","2022","2022","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",32,423177,7.6,5.2,10.7,1.3,0.0%
,"Clackamas County, OR","41005","2023 ","2023","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",30,423173,7.1,4.8,10.1,1.3,0.0%
,"Clackamas County, OR","41005","2023 ","2023","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",53,423173,12.5,9.4,16.4,1.7,0.0%
,"Clackamas County, OR","41005","2023 ","2023","Benzodiazepines","T42.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,423173,Unreliable,1.1,4.3,0.7,0.0%
,"Clackamas County, OR","41005","2023 ","2023","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",12,423173,Unreliable,1.5,5.0,0.8,0.0%
,"Clackamas County, OR","41005","2023 ","2023","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",40,423173,9.5,6.8,12.9,1.5,0.0%
,"Coos County, OR","41011","2022","2022","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,64990,Unreliable,8.4,30.3,5.1,0.0%
,"Coos County, OR","41011","2022","2022","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,64990,Unreliable,9.5,32.3,5.3,0.0%
,"Coos County, OR","41011","2023 ","2023","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,64212,Unreliable,10.8,34.6,5.6,0.0%
,"Coos County, OR","41011","2023 ","2023","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,64212,Unreliable,10.8,34.6,5.6,0.0%
,"Deschutes County, OR","41017","2022","2022","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,206549,Unreliable,3.4,10.8,1.7,0.0%
,"Deschutes County, OR","41017","2022","2022","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,206549,Unreliable,3.4,10.8,1.7,0.0%
,"Deschutes County, OR","41017","2023 ","2023","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,208513,Unreliable,2.6,9.4,1.6,0.0%
,"Douglas County, OR","41019","2021","2021","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,111978,Unreliable,4.3,16.4,2.8,0.0%
,"Douglas County, OR","41019","2021","2021","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,111978,Unreliable,5.5,18.7,3.1,0.0%
,"Douglas County, OR","41019","2022","2022","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",19,112297,Unreliable,10.2,26.4,3.9,0.0%
,"Douglas County, OR","41019","2022","2022","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",20,112297,17.8,10.9,27.5,4.0,0.0%
,"Douglas County, OR","41019","2023 ","2023","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",23,112435,20.5,13.0,30.7,4.3,0.0%
,"Douglas County, OR","41019","2023 ","2023","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",25,112435,22.2,14.4,32.8,4.4,0.0%
,"Jackson County, OR","41029","2021","2021","Heroin","T40.1","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",17,223734,Unreliable,4.4,12.2,1.8,0.0%
,"Jackson County, OR","41029","2021","2021","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",25,223734,11.2,7.2,16.5,2.2,0.0%
,"Jackson County, OR","41029","2021","2021","Other synthetic narcotics","T40.4","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",22,223734,9.8,6.2,14.9,2.1,0.0%
,"Jackson County, OR","41029","2021","2021","Psychostimulants with abuse potential","T43.6","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",15,223734,Unreliable,3.8,11.1,1.7,0.0%
